종목코드,종목명,시장코드,테마
72990,에이치시티,KOSDAQ,기타
73010,케이에스피,KOSDAQ,기타
73110,엘엠에스,KOSDAQ,기타
73190,듀오백,KOSDAQ,기타
73490,LIG아큐버,KOSDAQ,기타
73540,에프알텍,KOSDAQ,기타
73560,우리손에프앤지,KOSDAQ,기타
73570,리튬포어스,KOSDAQ,2차전지
73640,테라사이언스,KOSDAQ,기타
74430,아미노로직스,KOSDAQ,기타
74600,원익QnC,KOSDAQ,기타
75130,플랜티넷,KOSDAQ,기타
75970,동국알앤에스,KOSDAQ,기타
76080,웰크론한텍,KOSDAQ,기타
76610,해성옵틱스,KOSDAQ,기타
77360,덕산하이메탈,KOSDAQ,기타
78020,LS증권,KOSDAQ,금융
78070,유비쿼스홀딩스,KOSDAQ,금융
78130,국일제지,KOSDAQ,기타
78140,대봉엘에스,KOSDAQ,기타
78150,HB테크놀러지,KOSDAQ,IT
78160,메디포스트,KOSDAQ,바이오
78340,컴투스,KOSDAQ,기타
78350,한양디지텍,KOSDAQ,기타
78590,휴림에이텍,KOSDAQ,기타
78600,대주전자재료,KOSDAQ,IT
78860,스테이지원엔터,KOSDAQ,미디어
78890,가온그룹,KOSDAQ,기타
79000,와토스코리아,KOSDAQ,기타
79170,한창산업,KOSDAQ,기타
79190,케스피온,KOSDAQ,기타
79370,제우스,KOSDAQ,기타
79650,서산,KOSDAQ,기타
79810,APS이노베이션,KOSDAQ,2차전지
79940,가비아,KOSDAQ,기타
79950,인베니아,KOSDAQ,기타
79960,동양이엔피,KOSDAQ,기타
79970,투비소프트,KOSDAQ,IT
80010,이상네트웍스,KOSDAQ,기타
80160,모두투어,KOSDAQ,기타
80220,제주반도체,KOSDAQ,반도체
80420,모다이노칩,KOSDAQ,반도체
80470,성창오토텍,KOSDAQ,자동차
80520,오디텍,KOSDAQ,기타
80530,코디,KOSDAQ,기타
80580,오킨스전자,KOSDAQ,IT
80720,한국유니온제약,KOSDAQ,제약
81150,티플랙스,KOSDAQ,기타
81180,쎄크,KOSDAQ,기타
81580,성우전자,KOSDAQ,IT
82210,옵트론텍,KOSDAQ,기타
82270,젬백스,KOSDAQ,기타
82660,코스나인,KOSDAQ,기타
82800,비보존 제약,KOSDAQ,제약
82850,우리바이오,KOSDAQ,바이오
82920,비츠로셀,KOSDAQ,기타
83310,엘오티베큠,KOSDAQ,기타
83450,GST,KOSDAQ,기타
83470,이엠앤아이,KOSDAQ,기타
83500,에프엔에스테크,KOSDAQ,IT
83550,케이엠,KOSDAQ,기타
83640,인콘,KOSDAQ,기타
83650,비에이치아이,KOSDAQ,기타
83660,CSA 코스믹,KOSDAQ,기타
83790,CG인바이츠,KOSDAQ,기타
83930,아바코,KOSDAQ,기타
84110,휴온스글로벌,KOSDAQ,기타
84180,수성웹툰,KOSDAQ,기타
84370,유진테크,KOSDAQ,IT
84440,유비온,KOSDAQ,기타
84650,랩지노믹스,KOSDAQ,기타
84730,팅크웨어,KOSDAQ,기타
84850,아이티엠반도체,KOSDAQ,반도체
84990,헬릭스미스,KOSDAQ,기타
85660,차바이오텍,KOSDAQ,바이오
85670,뉴프렉스,KOSDAQ,기타
85810,알티캐스트,KOSDAQ,기타
85910,네오티스,KOSDAQ,기타
86040,바이오톡스텍,KOSDAQ,바이오
86060,진바이오텍,KOSDAQ,바이오
86390,유니테스트,KOSDAQ,기타
86450,동국제약,KOSDAQ,제약
86520,에코프로,KOSDAQ,2차전지
86670,비엠티,KOSDAQ,기타
86710,선진뷰티사이언스,KOSDAQ,기타
86820,바이오솔루션,KOSDAQ,바이오
86890,이수앱지스,KOSDAQ,기타
86900,메디톡스,KOSDAQ,바이오
86960,MDS테크,KOSDAQ,IT
86980,쇼박스,KOSDAQ,기타
87010,펩트론,KOSDAQ,기타
87260,모바일어플라이언스,KOSDAQ,기타
87600,픽셀플러스,KOSDAQ,기타
88130,동아엘텍,KOSDAQ,기타
88280,쏘닉스,KOSDAQ,기타
88290,이원컴포텍,KOSDAQ,기타
88340,유라클,KOSDAQ,기타
88390,이녹스,KOSDAQ,기타
88800,에이스테크,KOSDAQ,IT
88910,동우팜투테이블,KOSDAQ,제약
89010,켐트로닉스,KOSDAQ,기타
89030,테크윙,KOSDAQ,IT
89140,넥스턴앤롤코리아,KOSDAQ,기타
89150,케이씨티,KOSDAQ,기타
89230,THE E&M,KOSDAQ,기타
89600,KT나스미디어,KOSDAQ,미디어
89790,제이티,KOSDAQ,기타
89850,유비벨록스,KOSDAQ,기타
89890,코세스,KOSDAQ,기타
89970,브이엠,KOSDAQ,기타
89980,상아프론테크,KOSDAQ,IT
90150,아이윈,KOSDAQ,기타
90360,로보스타,KOSDAQ,기타
90410,덕신이피씨,KOSDAQ,기타
90470,제이스텍,KOSDAQ,기타
90710,휴림로봇,KOSDAQ,로봇
90850,현대이지웰,KOSDAQ,기타
91120,이엠텍,KOSDAQ,기타
91340,S&K폴리텍,KOSDAQ,기타
91440,한울소재과학,KOSDAQ,기타
91580,상신이디피,KOSDAQ,기타
91590,남화토건,KOSDAQ,건설
91700,파트론,KOSDAQ,기타
91970,나노캠텍,KOSDAQ,기타
92040,아미코젠,KOSDAQ,기타
92070,디엔에프,KOSDAQ,기타
92130,이크레더블,KOSDAQ,기타
92190,서울바이오시스,KOSDAQ,바이오
92300,현우산업,KOSDAQ,기타
92460,한라IMS,KOSDAQ,기타
92600,앤씨앤,KOSDAQ,기타
92730,네오팜,KOSDAQ,제약
92870,엑시콘,KOSDAQ,기타
93190,빅솔론,KOSDAQ,기타
93320,케이아이엔엑스,KOSDAQ,기타
93380,풍강,KOSDAQ,기타
93520,매커스,KOSDAQ,기타
93640,케이알엠,KOSDAQ,기타
93920,서원인텍,KOSDAQ,기타
94170,동운아나텍,KOSDAQ,기타
94360,칩스앤미디어,KOSDAQ,반도체/미디어
94480,갤럭시아머니트리,KOSDAQ,기타
94820,일진파워,KOSDAQ,기타
94840,슈프리마에이치큐,KOSDAQ,기타
94850,참좋은여행,KOSDAQ,기타
94860,네오리진,KOSDAQ,기타
94940,푸른기술,KOSDAQ,기타
94970,제이엠티,KOSDAQ,기타
95190,신화프리텍,KOSDAQ,기타
95270,웨이브일렉트로,KOSDAQ,기타
95340,ISC,KOSDAQ,기타
95500,미래나노텍,KOSDAQ,기타
95610,테스,KOSDAQ,기타
95660,네오위즈,KOSDAQ,기타
95700,제넥신,KOSDAQ,기타
95910,에스에너지,KOSDAQ,에너지
96240,크레버스,KOSDAQ,기타
96250,와이즈넛,KOSDAQ,기타
96350,대창솔루션,KOSDAQ,기타
96530,씨젠,KOSDAQ,기타
96610,알에프세미,KOSDAQ,기타
96630,에스코넥,KOSDAQ,기타
96690,에이루트,KOSDAQ,기타
96870,엘디티,KOSDAQ,기타
97780,에코볼트,KOSDAQ,2차전지
97800,윈팩,KOSDAQ,기타
97870,효성오앤비,KOSDAQ,기타
98070,한텍,KOSDAQ,기타
98120,마이크로컨텍솔,KOSDAQ,기타
98460,고영,KOSDAQ,기타
98660,에스티오,KOSDAQ,기타
99190,아이센스,KOSDAQ,기타
99220,SDN,KOSDAQ,기타
99320,쎄트렉아이,KOSDAQ,기타
99390,브레인즈컴퍼니,KOSDAQ,기타
99410,동방선기,KOSDAQ,기타
99430,바이오플러스,KOSDAQ,바이오
99440,스맥,KOSDAQ,기타
99520,DGI,KOSDAQ,기타
99750,이지케어텍,KOSDAQ,기타
100030,인지소프트,KOSDAQ,IT
100120,뷰웍스,KOSDAQ,기타
100130,동국S&C,KOSDAQ,기타
100590,머큐리,KOSDAQ,기타
100660,서암기계공업,KOSDAQ,기타
100700,세운메디칼,KOSDAQ,바이오
100790,미래에셋벤처투자,KOSDAQ,기타
101000,KS인더스트리,KOSDAQ,기타
101160,월덱스,KOSDAQ,기타
101170,우림피티에스,KOSDAQ,기타
101240,씨큐브,KOSDAQ,기타
101330,모베이스,KOSDAQ,기타
101360,에코앤드림,KOSDAQ,2차전지
101390,아이엠,KOSDAQ,기타
101400,엔시트론,KOSDAQ,기타
101490,에스앤에스텍,KOSDAQ,기타
101670,하이드로리튬,KOSDAQ,2차전지
101680,한국정밀기계,KOSDAQ,기타
101730,위메이드맥스,KOSDAQ,기타
101930,인화정공,KOSDAQ,기타
101970,우양에이치씨,KOSDAQ,기타
102120,어보브반도체,KOSDAQ,반도체
102370,케이옥션,KOSDAQ,기타
102710,이엔에프테크놀로지,KOSDAQ,IT
102940,코오롱생명과학,KOSDAQ,바이오
103230,에스앤더블류,KOSDAQ,기타
103840,우양,KOSDAQ,기타
104040,디에스엠,KOSDAQ,기타
104200,NHN벅스,KOSDAQ,기타
104460,디와이피엔에프,KOSDAQ,기타
104480,티케이케미칼,KOSDAQ,화학
104540,코렌텍,KOSDAQ,기타
104620,노랑풍선,KOSDAQ,기타
104830,원익머트리얼즈,KOSDAQ,기타
105330,케이엔더블유,KOSDAQ,기타
105550,엣지파운드리,KOSDAQ,기타
105740,디케이락,KOSDAQ,기타
105760,포스뱅크,KOSDAQ,기타
106080,케이이엠텍,KOSDAQ,기타
106190,하이텍팜,KOSDAQ,제약
106240,파인테크닉스,KOSDAQ,IT
106520,노블엠앤비,KOSDAQ,기타
107600,새빗켐,KOSDAQ,기타
107640,한중엔시에스,KOSDAQ,기타
108230,톱텍,KOSDAQ,기타
108380,대양전기공업,KOSDAQ,기타
108490,로보티즈,KOSDAQ,기타
108860,셀바스AI,KOSDAQ,AI
109080,옵티시스,KOSDAQ,기타
109610,에스와이,KOSDAQ,기타
109670,씨싸이트,KOSDAQ,기타
109740,디에스케이,KOSDAQ,기타
109820,진매트릭스,KOSDAQ,기타
109860,동일금속,KOSDAQ,기타
109960,앱토크롬,KOSDAQ,기타
110020,전진바이오팜,KOSDAQ,바이오/제약
110790,크리스에프앤씨,KOSDAQ,기타
110990,디아이티,KOSDAQ,기타
111710,남화산업,KOSDAQ,기타
112040,위메이드,KOSDAQ,기타
112290,와이씨켐,KOSDAQ,기타
113810,디젠스,KOSDAQ,기타
114190,강원에너지,KOSDAQ,에너지
114450,그린생명과학,KOSDAQ,바이오/에너지
114630,폴라리스우노,KOSDAQ,기타
114810,한솔아이원스,KOSDAQ,기타
114840,아이패밀리에스씨,KOSDAQ,기타
115160,휴맥스,KOSDAQ,기타
115180,큐리언트,KOSDAQ,기타
115310,인포바인,KOSDAQ,기타
115440,우리넷,KOSDAQ,기타
115450,HLB테라퓨틱스,KOSDAQ,기타
115480,씨유메디칼,KOSDAQ,바이오
115500,케이씨에스,KOSDAQ,기타
115530,씨엔플러스,KOSDAQ,기타
115570,스타플렉스,KOSDAQ,기타
115610,이미지스,KOSDAQ,기타
117670,알파칩스,KOSDAQ,반도체
117730,티로보틱스,KOSDAQ,로봇
118990,모트렉스,KOSDAQ,기타
119500,포메탈,KOSDAQ,기타
119610,인터로조,KOSDAQ,기타
119830,아이텍,KOSDAQ,기타
119850,지엔씨에너지,KOSDAQ,에너지
120240,대정화금,KOSDAQ,기타
121440,골프존홀딩스,KOSDAQ,금융
121600,나노신소재,KOSDAQ,기타
121800,비덴트,KOSDAQ,기타
121850,코이즈,KOSDAQ,기타
121890,에스디시스템,KOSDAQ,기타
122310,제노레이,KOSDAQ,기타
122350,삼기,KOSDAQ,기타
122450,KX,KOSDAQ,기타
122640,예스티,KOSDAQ,기타
122690,서진오토모티브,KOSDAQ,자동차
122870,와이지엔터테인먼트,KOSDAQ,미디어
122990,와이솔,KOSDAQ,기타
123010,알엔티엑스,KOSDAQ,기타
123040,엠에스오토텍,KOSDAQ,자동차
123330,제닉,KOSDAQ,기타
123410,코리아에프티,KOSDAQ,기타
123420,위메이드플레이,KOSDAQ,기타
123570,이엠넷,KOSDAQ,기타
123750,알톤,KOSDAQ,기타
123840,뉴온,KOSDAQ,기타
123860,아나패스,KOSDAQ,기타
124500,아이티센글로벌,KOSDAQ,기타
124560,태웅로직스,KOSDAQ,기타
125020,티씨머티리얼즈,KOSDAQ,기타
125210,아모그린텍,KOSDAQ,에너지
125490,한라캐스트,KOSDAQ,기타
126340,비나텍,KOSDAQ,기타
126600,BGF에코머티리얼즈,KOSDAQ,2차전지
126640,화신정공,KOSDAQ,기타
126700,하이비젼시스템,KOSDAQ,기타
126730,코칩,KOSDAQ,반도체
126880,제이엔케이글로벌,KOSDAQ,기타
127120,제이에스링크,KOSDAQ,기타
127710,아시아경제,KOSDAQ,기타
127980,화인써키트,KOSDAQ,기타
128540,에코캡,KOSDAQ,2차전지
128660,피제이메탈,KOSDAQ,기타
129890,앱코,KOSDAQ,기타
129920,대성하이텍,KOSDAQ,기타
130500,GH신소재,KOSDAQ,기타
130580,나이스디앤비,KOSDAQ,기타
130740,티피씨글로벌,KOSDAQ,기타
131030,옵투스제약,KOSDAQ,제약
131090,시큐브,KOSDAQ,기타
131100,티엔엔터테인먼트,KOSDAQ,미디어
131180,딜리,KOSDAQ,기타
131220,대한과학,KOSDAQ,기타
131290,티에스이,KOSDAQ,기타
131370,알서포트,KOSDAQ,기타
131400,이브이첨단소재,KOSDAQ,기타
131760,파인텍,KOSDAQ,기타
131970,두산테스나,KOSDAQ,기타
133750,메가엠디,KOSDAQ,기타
134060,이퓨쳐,KOSDAQ,기타
134580,탑코미디어,KOSDAQ,미디어
136150,원일티엔아이,KOSDAQ,기타
136410,아셈스,KOSDAQ,기타
136480,하림,KOSDAQ,기타
136540,윈스테크넷,KOSDAQ,IT
137080,나래나노텍,KOSDAQ,기타
137400,피엔티,KOSDAQ,기타
137940,넥스트아이,KOSDAQ,기타
137950,제이씨케미칼,KOSDAQ,화학
138070,신진에스엠,KOSDAQ,기타
138080,오이솔루션,KOSDAQ,기타
138360,앤로보틱스,KOSDAQ,로봇
138610,나이벡,KOSDAQ,기타
139050,BF랩스,KOSDAQ,기타
139670,키네마스터,KOSDAQ,기타
140070,서플러스글로벌,KOSDAQ,기타
140410,메지온,KOSDAQ,기타
140430,카티스,KOSDAQ,기타
140520,대창스틸,KOSDAQ,기타
140670,알에스오토메이션,KOSDAQ,자동차
140860,파크시스템스,KOSDAQ,기타
141000,비아트론,KOSDAQ,기타
141080,리가켐바이오,KOSDAQ,바이오
142210,유니트론텍,KOSDAQ,기타
142280,녹십자엠에스,KOSDAQ,기타
142760,모아라이프플러스,KOSDAQ,기타
143160,아이디스,KOSDAQ,기타
143240,사람인,KOSDAQ,기타
143540,영우디에스피,KOSDAQ,기타
144510,지씨셀,KOSDAQ,기타
144960,뉴파워프라즈마,KOSDAQ,기타
145020,휴젤,KOSDAQ,기타
145170,노브랜드,KOSDAQ,기타
146060,율촌,KOSDAQ,기타
146320,비씨엔씨,KOSDAQ,기타
147760,피엠티,KOSDAQ,기타
147830,제룡산업,KOSDAQ,기타
148150,세경하이테크,KOSDAQ,IT
148250,알엔투테크놀로지,KOSDAQ,IT
148780,비큐AI,KOSDAQ,AI
148930,에이치와이티씨,KOSDAQ,기타
149950,아바텍,KOSDAQ,기타
149980,하이로닉,KOSDAQ,기타
150900,파수,KOSDAQ,기타
151860,KG에코솔루션,KOSDAQ,2차전지
153460,네이블,KOSDAQ,기타
153490,우리이앤엘하루틴,KOSDAQ,기타
153710,옵티팜,KOSDAQ,제약
154030,아시아종묘,KOSDAQ,기타
154040,다산솔루에타,KOSDAQ,기타
155650,와이엠씨,KOSDAQ,기타
156100,엘앤케이바이오,KOSDAQ,바이오
158430,아톤,KOSDAQ,기타
159010,아스플로,KOSDAQ,기타
159580,제로투세븐,KOSDAQ,기타
159910,에코글로우,KOSDAQ,2차전지
160190,하이젠알앤엠,KOSDAQ,기타
160550,NEW,KOSDAQ,기타
160980,싸이맥스,KOSDAQ,기타
161580,필옵틱스,KOSDAQ,기타
162300,신스틸,KOSDAQ,기타
163280,에어레인,KOSDAQ,기타
163730,핑거,KOSDAQ,기타
166090,하나머티리얼즈,KOSDAQ,기타
166480,코아스템켐온,KOSDAQ,기타
168330,내츄럴엔도텍,KOSDAQ,기타
168360,펨트론,KOSDAQ,기타
169330,엠브레인,KOSDAQ,기타
170030,현대공업,KOSDAQ,기타
170790,파이오링크,KOSDAQ,기타
170920,엘티씨,KOSDAQ,기타
171010,램테크놀러지,KOSDAQ,IT
171090,선익시스템,KOSDAQ,기타
171120,라이온켐텍,KOSDAQ,기타
172670,에이엘티,KOSDAQ,기타
173130,오파스넷,KOSDAQ,기타
173940,에프엔씨엔터,KOSDAQ,미디어
174900,앱클론,KOSDAQ,기타
175140,휴먼테크놀로지,KOSDAQ,IT
175250,아이큐어,KOSDAQ,기타
176750,듀켐바이오,KOSDAQ,바이오
177350,베셀,KOSDAQ,기타
177830,파버나인,KOSDAQ,기타
177900,쓰리에이로직스,KOSDAQ,기타
178320,서진시스템,KOSDAQ,기타
178780,일월지엠엘,KOSDAQ,기타
179290,엠아이텍,KOSDAQ,기타
179530,애드바이오텍,KOSDAQ,바이오
179900,유티아이,KOSDAQ,기타
180400,DXVX,KOSDAQ,기타
182360,큐브엔터,KOSDAQ,미디어
182400,엔케이젠바이오텍코리아,KOSDAQ,바이오
183300,코미코,KOSDAQ,기타
183490,엔지켐생명과학,KOSDAQ,바이오
184230,SGA솔루션즈,KOSDAQ,기타
185490,아이진,KOSDAQ,기타
186230,그린플러스,KOSDAQ,에너지
187220,디티앤씨,KOSDAQ,기타
187270,신화콘텍,KOSDAQ,기타
187420,HLB제넥스,KOSDAQ,기타
187660,페니트리움바이오,KOSDAQ,바이오
187790,나노,KOSDAQ,기타
187870,디바이스,KOSDAQ,기타
188040,바이오포트,KOSDAQ,바이오
188260,세니젠,KOSDAQ,기타
189300,인텔리안테크,KOSDAQ,IT
189330,씨이랩,KOSDAQ,기타
189690,포시에스,KOSDAQ,기타
189860,서전기전,KOSDAQ,기타
189980,흥국에프엔비,KOSDAQ,기타
190510,나무가,KOSDAQ,기타
190650,코리아에셋투자증권,KOSDAQ,금융
191410,육일씨엔에쓰,KOSDAQ,기타
191420,테고사이언스,KOSDAQ,기타
192250,케이사인,KOSDAQ,기타
192390,윈하이텍,KOSDAQ,기타
192410,오늘이엔엠,KOSDAQ,기타
192440,슈피겐코리아,KOSDAQ,기타
193250,링크드,KOSDAQ,기타
194480,데브시스터즈,KOSDAQ,기타
194700,노바렉스,KOSDAQ,기타
195500,마니커에프앤지,KOSDAQ,기타
195940,HK이노엔,KOSDAQ,ETF
195990,에이비프로바이오,KOSDAQ,바이오
196170,알테오젠,KOSDAQ,기타
196300,HLB펩,KOSDAQ,기타
196450,코아시아씨엠,KOSDAQ,기타
196490,디에이테크놀로지,KOSDAQ,IT
196700,웹스,KOSDAQ,기타
197140,디지캡,KOSDAQ,기타
198080,캐프,KOSDAQ,기타
198440,강동씨앤엘,KOSDAQ,기타
198940,한주라이트메탈,KOSDAQ,기타
199430,케이엔알시스템,KOSDAQ,기타
199480,뱅크웨어글로벌,KOSDAQ,기타
199550,레이저옵텍,KOSDAQ,기타
199730,바이오인프라,KOSDAQ,바이오
199800,툴젠,KOSDAQ,기타
199820,제일일렉트릭,KOSDAQ,IT
200130,콜마비앤에이치,KOSDAQ,기타
200230,텔콘RF제약,KOSDAQ,제약
200350,아티스트스튜디오,KOSDAQ,미디어
200470,에이팩트,KOSDAQ,기타
200670,휴메딕스,KOSDAQ,기타
200710,에이디테크놀로지,KOSDAQ,IT
200780,비씨월드제약,KOSDAQ,제약
201490,미투온,KOSDAQ,기타
203400,에이비온,KOSDAQ,기타
203450,유니온바이오메트릭스,KOSDAQ,바이오
203650,드림시큐리티,KOSDAQ,기타
203690,아크솔루션스,KOSDAQ,기타
204020,그리티,KOSDAQ,기타
204270,제이앤티씨,KOSDAQ,기타
204610,티쓰리,KOSDAQ,기타
204620,글로벌텍스프리,KOSDAQ,기타
204840,지엘팜텍,KOSDAQ,제약
205100,엑셈,KOSDAQ,기타
205470,휴마시스,KOSDAQ,기타
205500,넥써쓰,KOSDAQ,기타
206400,베노티앤알,KOSDAQ,기타
206560,덱스터,KOSDAQ,기타
206640,바디텍메드,KOSDAQ,기타
206650,유바이오로직스,KOSDAQ,바이오
207760,미스터블루,KOSDAQ,기타
208140,정다운,KOSDAQ,기타
208350,지란지교시큐리티,KOSDAQ,기타
208370,셀바스헬스케어,KOSDAQ,바이오
208640,썸에이지,KOSDAQ,기타
208710,포톤,KOSDAQ,기타
208860,다산디엠씨,KOSDAQ,기타
209640,와이제이링크,KOSDAQ,기타
210120,캔버스엔,KOSDAQ,기타
211050,인카금융서비스,KOSDAQ,금융
211270,AP위성,KOSDAQ,기타
212560,네오오토,KOSDAQ,자동차
212710,아이에스티이,KOSDAQ,기타
213420,덕산네오룩스,KOSDAQ,기타
214150,클래시스,KOSDAQ,기타
214180,헥토이노베이션,KOSDAQ,2차전지
214260,라파스,KOSDAQ,기타
214270,FSN,KOSDAQ,기타
214370,케어젠,KOSDAQ,기타
214430,아이쓰리시스템,KOSDAQ,기타
214450,파마리서치,KOSDAQ,기타
214610,롤링스톤,KOSDAQ,기타
214680,디알텍,KOSDAQ,기타
215000,골프존,KOSDAQ,기타
215090,솔디펜스,KOSDAQ,방산
215100,로보로보,KOSDAQ,기타
215200,메가스터디교육,KOSDAQ,기타
215360,우리산업,KOSDAQ,기타
215380,우정바이오,KOSDAQ,바이오
215480,토박스코리아,KOSDAQ,기타
215600,신라젠,KOSDAQ,기타
215790,이노인스트루먼트,KOSDAQ,기타
216050,인크로스,KOSDAQ,기타
216080,제테마,KOSDAQ,기타
217190,제너셈,KOSDAQ,기타
217270,넵튠,KOSDAQ,기타
217330,싸이토젠,KOSDAQ,기타
217480,에스디생명공학,KOSDAQ,바이오
217500,러셀,KOSDAQ,기타
217620,선샤인푸드,KOSDAQ,음식료
217730,강스템바이오텍,KOSDAQ,바이오
217820,원익피앤이,KOSDAQ,기타
218150,미래생명자원,KOSDAQ,바이오
218410,RFHIC,KOSDAQ,기타
219130,타이거일렉,KOSDAQ,기타
219420,링크제니시스,KOSDAQ,기타
219550,디와이디,KOSDAQ,기타
219750,한국비티비,KOSDAQ,기타
220100,퓨쳐켐,KOSDAQ,기타
220180,핸디소프트,KOSDAQ,IT
220260,켐트로스,KOSDAQ,기타
221800,유투바이오,KOSDAQ,바이오
221840,하이즈항공,KOSDAQ,우주항공
221980,케이디켐,KOSDAQ,기타
222040,코스맥스엔비티,KOSDAQ,기타
222080,씨아이에스,KOSDAQ,기타
222110,팬젠,KOSDAQ,기타
222160,NPX,KOSDAQ,기타
222420,쎄노텍,KOSDAQ,기타
222800,심텍,KOSDAQ,기타
222980,한국맥널티,KOSDAQ,기타
223250,드림씨아이에스,KOSDAQ,기타
223310,사토시홀딩스,KOSDAQ,금융
224060,더코디,KOSDAQ,기타
224110,에이텍모빌리티,KOSDAQ,자동차
225190,LK삼양,KOSDAQ,기타
225220,제놀루션,KOSDAQ,기타
225430,케이엠제약,KOSDAQ,제약
225530,HC보광산업,KOSDAQ,기타
225570,넥슨게임즈,KOSDAQ,게임
225590,패션플랫폼,KOSDAQ,기타
226330,신테카바이오,KOSDAQ,바이오
226340,본느,KOSDAQ,기타
226400,오스테오닉,KOSDAQ,기타
226590,엠디바이스,KOSDAQ,기타
226950,올릭스,KOSDAQ,기타
227100,프로브잇,KOSDAQ,기타
227610,아우딘퓨쳐스,KOSDAQ,기타
227950,엔투텍,KOSDAQ,기타
228340,동양파일,KOSDAQ,기타
228670,레이,KOSDAQ,기타
228760,지노믹트리,KOSDAQ,기타
228850,레이언스,KOSDAQ,기타
229000,젠큐릭스,KOSDAQ,기타
230240,에치에프알,KOSDAQ,기타
230360,에코마케팅,KOSDAQ,2차전지
230980,비유테크놀러지,KOSDAQ,IT
232140,와이씨,KOSDAQ,기타
232680,라온로보틱스,KOSDAQ,로봇
232830,아이티센피엔에스,KOSDAQ,기타
234030,싸이닉솔루션,KOSDAQ,기타
234100,폴라리스세원,KOSDAQ,기타
234300,에스트래픽,KOSDAQ,기타
234340,헥토파이낸셜,KOSDAQ,기타
234690,녹십자웰빙,KOSDAQ,기타
234920,자이글,KOSDAQ,기타
235980,메드팩토,KOSDAQ,기타
236200,슈프리마,KOSDAQ,기타
236810,엔비티,KOSDAQ,기타
237690,에스티팜,KOSDAQ,제약
237750,피앤씨테크,KOSDAQ,IT
237820,플레이디,KOSDAQ,기타
237880,클리오,KOSDAQ,기타
238090,앤디포스,KOSDAQ,기타
238120,얼라인드,KOSDAQ,기타
238200,비피도,KOSDAQ,기타
238490,힘스,KOSDAQ,기타
239340,이스트에이드,KOSDAQ,기타
239610,에이치엘사이언스,KOSDAQ,기타
239890,피엔에이치테크,KOSDAQ,IT
240550,동방메디컬,KOSDAQ,바이오
240600,유진테크놀로지,KOSDAQ,IT
240810,원익IPS,KOSDAQ,기타
241520,DSC인베스트먼트,KOSDAQ,금융
241690,유니테크노,KOSDAQ,IT
241710,코스메카코리아,KOSDAQ,기타
241770,메카로,KOSDAQ,기타
241790,티이엠씨씨엔에스,KOSDAQ,기타
241820,피씨엘,KOSDAQ,기타
241840,에이스토리,KOSDAQ,기타
242040,나무기술,KOSDAQ,기타
243070,휴온스,KOSDAQ,기타
243840,신흥에스이씨,KOSDAQ,기타
244460,올리패스,KOSDAQ,기타
245620,EDGC,KOSDAQ,기타
246250,에스엘에스바이오,KOSDAQ,바이오
246690,TS인베스트먼트,KOSDAQ,금융
246710,티앤알바이오팹,KOSDAQ,바이오
246720,아스타,KOSDAQ,기타
246960,SCL사이언스,KOSDAQ,기타
247540,에코프로비엠,KOSDAQ,2차전지
247660,나노씨엠에스,KOSDAQ,기타
250000,보라티알,KOSDAQ,기타
250060,모비스,KOSDAQ,기타
250930,예선테크,KOSDAQ,IT
251120,바이오에프디엔씨,KOSDAQ,바이오
251370,와이엠티,KOSDAQ,기타
251630,브이원텍,KOSDAQ,기타
251970,펌텍코리아,KOSDAQ,기타
252500,세화피앤씨,KOSDAQ,기타
252990,샘씨엔에스,KOSDAQ,기타
253450,스튜디오드래곤,KOSDAQ,미디어
253590,네오셈,KOSDAQ,기타
253840,수젠텍,KOSDAQ,기타
254120,자비스,KOSDAQ,기타
254490,미래반도체,KOSDAQ,반도체
255220,SG,KOSDAQ,기타
255440,야스,KOSDAQ,기타
256150,한독크린텍,KOSDAQ,기타
256630,포인트엔지니어링,KOSDAQ,기타
256840,한국비엔씨,KOSDAQ,기타
256940,킵스파마,KOSDAQ,기타
257370,피엔티엠에스,KOSDAQ,기타
257720,실리콘투,KOSDAQ,기타
258610,케일럼,KOSDAQ,기타
258790,소프트캠프,KOSDAQ,IT
258830,세종메디칼,KOSDAQ,바이오
259630,엠플러스,KOSDAQ,기타
260660,알리코제약,KOSDAQ,제약
260930,씨티케이,KOSDAQ,기타
260970,에스앤디,KOSDAQ,기타
261200,덴티스,KOSDAQ,기타
261520,이지스,KOSDAQ,기타
261780,차백신연구소,KOSDAQ,기타
262260,에이프로,KOSDAQ,기타
262840,아이퀘스트,KOSDAQ,기타
263020,디케이앤디,KOSDAQ,기타
263050,유틸렉스,KOSDAQ,기타
263600,덕우전자,KOSDAQ,IT
263690,디알젬,KOSDAQ,기타
263700,케어랩스,KOSDAQ,기타
263720,디앤씨미디어,KOSDAQ,미디어
263750,펄어비스,KOSDAQ,기타
263770,유에스티,KOSDAQ,기타
263800,데이타솔루션,KOSDAQ,기타
263810,상신전자,KOSDAQ,IT
263860,지니언스,KOSDAQ,기타
263920,휴엠앤씨,KOSDAQ,기타
264450,유비쿼스,KOSDAQ,기타
264660,씨앤지하이테크,KOSDAQ,IT
264850,이랜시스,KOSDAQ,기타
265520,AP시스템,KOSDAQ,기타
265560,영화테크,KOSDAQ,IT
265740,엔에프씨,KOSDAQ,기타
267320,나인테크,KOSDAQ,IT
267790,배럴,KOSDAQ,기타
267980,매일유업,KOSDAQ,기타
